url,title,start_year,end_year,parent,status,broadcasting_duration
/wiki/Jinxed_at_First,Jinxed at First,2022.0,2022.0,,completed,0.0
/wiki/Jirisan_(TV_series),Jirisan,2021.0,2021.0,,completed,0.0
/wiki/Jolly_Widows,Jolly Widows,2009.0,2010.0,,completed,1.0
/wiki/Joseon_Exorcist,Joseon Exorcist,2021.0,2021.0,,completed,0.0
/wiki/Joseon_Lawyer,Joseon Lawyer,2023.0,2023.0,,completed,0.0
/wiki/Joseon_Survival_Period,Joseon Survival Period,2019.0,2019.0,,completed,0.0
/wiki/Joseon_X-Files,Joseon X-Files,2010.0,2010.0,,completed,0.0
/wiki/JTBC_Drama_Festa,JTBC Drama Festa,2017.0,,,ongoing,6.0
/wiki/Hello_Dracula,Hello Dracula,2020.0,2020.0,/wiki/JTBC_Drama_Festa,completed,0.0
/wiki/Judge_vs._Judge,Judge vs. Judge,2017.0,2018.0,,completed,1.0
/wiki/Jugglers_(TV_series),Jugglers,2017.0,2018.0,,completed,1.0
/wiki/Jumong_(TV_series),Jumong,2006.0,2007.0,,completed,1.0
/wiki/Jump_(TV_series),Jump,1999.0,1999.0,,completed,0.0
/wiki/Jungle_Fish,Jungle Fish,2008.0,2008.0,,completed,0.0
/wiki/Jungle_Fish_2,Jungle Fish 2,2010.0,2010.0,,completed,0.0
/wiki/Junwoo,Junwoo,1975.0,1978.0,,completed,3.0
/wiki/Just_Dance_(South_Korean_TV_series),Just Dance,2018.0,2018.0,,completed,0.0
/wiki/Justice_(South_Korean_TV_series),Justice,2019.0,2019.0,,completed,0.0
/wiki/Juvenile_Justice_(TV_series),Juvenile Justice,2022.0,2022.0,,completed,0.0
/wiki/Kairos_(TV_series),Kairos,2020.0,2020.0,,completed,0.0
/wiki/KBS_Drama_Special,KBS Drama Special,2010.0,,,ongoing,13.0
/wiki/Cutting_Off_the_Heart,Cutting Off the Heart,2010.0,2010.0,/wiki/KBS_Drama_Special,completed,0.0
/wiki/Do_You_Know_Taekwondo%3F,Do You Know Taekwondo?,2012.0,2012.0,/wiki/KBS_Drama_Special,completed,0.0
/wiki/I%27m_Dying_Soon,I'm Dying Soon,2014.0,2014.0,/wiki/KBS_Drama_Special,completed,0.0
/wiki/If_We_Were_a_Season,If We Were a Season,2017.0,2017.0,/wiki/KBS_Drama_Special,completed,0.0
/wiki/My_Prettiest_Moments,My Prettiest Moments,2012.0,2012.0,/wiki/KBS_Drama_Special,completed,0.0
/wiki/Pianist_(KBS_Drama_Special),Pianist,2010.0,2010.0,/wiki/KBS_Drama_Special,completed,0.0
/wiki/Pinocchio%27s_Nose,Pinocchio's Nose,2016.0,2016.0,/wiki/KBS_Drama_Special,completed,0.0
/wiki/Reason_(KBS_Drama_Special),Reason,2010.0,2010.0,/wiki/KBS_Drama_Special,completed,0.0
/wiki/Review_Notebook_of_My_Embarrassing_Days,Review Notebook of My Embarrassing Days,2018.0,2018.0,/wiki/KBS_Drama_Special,completed,0.0
/wiki/The_Memory_in_My_Old_Wallet,The Memory in My Old Wallet,2013.0,2013.0,/wiki/KBS_Drama_Special,completed,0.0
/wiki/KBS_TV_Novel,KBS TV Novel,1987.0,2018.0,,completed,31.0
/wiki/A_Sea_of_Her_Own,A Sea of Her Own,2017.0,2017.0,/wiki/KBS_TV_Novel,completed,0.0
/wiki/Dal_Soon%27s_Spring,Dal Soon's Spring,2017.0,2018.0,/wiki/KBS_TV_Novel,completed,1.0
/wiki/Dear_My_Sister,Dear My Sister,2011.0,2012.0,/wiki/KBS_TV_Novel,completed,1.0
/wiki/Eunhui,Eunhui,2013.0,2014.0,/wiki/KBS_TV_Novel,completed,1.0
/wiki/In_Still_Green_Days,In Still Green Days,2015.0,2015.0,/wiki/KBS_TV_Novel,completed,0.0
/wiki/Land_of_Gold,Land of Gold,2014.0,2014.0,/wiki/KBS_TV_Novel,completed,0.0
/wiki/Landscape_in_My_Heart,Landscape in My Heart,2007.0,2007.0,/wiki/KBS_TV_Novel,completed,0.0
"/wiki/Love,_My_Love","Love, My Love",2012.0,2013.0,/wiki/KBS_TV_Novel,completed,1.0
/wiki/My_Mind%27s_Flower_Rain,My Mind's Flower Rain,2016.0,2016.0,/wiki/KBS_TV_Novel,completed,0.0
/wiki/Samsaengi,Samsaengi,2013.0,2013.0,/wiki/KBS_TV_Novel,completed,0.0
/wiki/Single-minded_Dandelion,Single-minded Dandelion,2014.0,2015.0,/wiki/KBS_TV_Novel,completed,1.0
/wiki/Sunok,Sunok,2006.0,2006.0,/wiki/KBS_TV_Novel,completed,0.0
/wiki/That_Sun_in_the_Sky,That Sun in the Sky,2016.0,2017.0,/wiki/KBS_TV_Novel,completed,1.0
/wiki/The_Stars_Are_Shining,The Stars Are Shining,2015.0,2016.0,/wiki/KBS_TV_Novel,completed,1.0
/wiki/Through_the_Waves,Through the Waves,2018.0,2018.0,/wiki/KBS_TV_Novel,completed,0.0
/wiki/Kill_Heel,Kill Heel,2022.0,2022.0,,completed,0.0
/wiki/Kill_It,Kill It,2019.0,2019.0,,completed,0.0
"/wiki/Kill_Me,_Heal_Me","Kill Me, Heal Me",2015.0,2015.0,,completed,0.0
/wiki/Kim_Is_a_Genius,Kim Is a Genius,2019.0,2019.0,,completed,0.0
"/wiki/Kim_Su-ro,_The_Iron_King","Kim Su-ro, The Iron King",2010.0,2010.0,,completed,0.0
/wiki/Kimcheed_Radish_Cubes,Kimcheed Radish Cubes,2007.0,2008.0,,completed,1.0
/wiki/Kimchi_Cheese_Smile,Kimchi Cheese Smile,2007.0,2008.0,,completed,1.0
/wiki/Kimchi_Family,Kimchi Family,2011.0,2012.0,,completed,1.0
/wiki/King_of_Ambition,King of Ambition,2013.0,2013.0,,completed,0.0
/wiki/King_the_Land,King the Land,2023.0,2023.0,,completed,0.0
/wiki/Kingdom_(South_Korean_TV_series),Kingdom,2019.0,,,ongoing,4.0
/wiki/Kingmaker:_The_Change_of_Destiny,Kingmaker: The Change of Destiny,2020.0,2020.0,,completed,0.0
/wiki/Kiss_Sixth_Sense,Kiss Sixth Sense,2022.0,2022.0,,completed,0.0
/wiki/Kkondae_Intern,Kkondae Intern,2020.0,2020.0,,completed,0.0
/wiki/Kokdu:_Season_of_Deity,Kokdu: Season of Deity,2023.0,2023.0,,completed,0.0
/wiki/Korean_Peninsula_(TV_series),Korean Peninsula,2012.0,2012.0,,completed,0.0
/wiki/L.U.C.A.:_The_Beginning,L.U.C.A.: The Beginning,2021.0,2021.0,,completed,0.0
/wiki/Lady_Cha_Dal-rae%27s_Lover,Lady Cha Dal-rae's Lover,2018.0,2019.0,,completed,1.0
/wiki/Land_of_Wine,Land of Wine,2003.0,2003.0,,completed,0.0
/wiki/Last_(TV_series),Last,2015.0,2015.0,,completed,0.0
/wiki/Last_Scandal,Last Scandal,2008.0,2008.0,,completed,0.0
/wiki/Late_Night_Restaurant,Late Night Restaurant,2015.0,2015.0,,completed,0.0
/wiki/Law_School_(TV_series),Law School,2021.0,2021.0,,completed,0.0
/wiki/Lawless_Lawyer,Lawless Lawyer,2018.0,2018.0,,completed,0.0
/wiki/Lawyers_(TV_series),Lawyers,2005.0,2005.0,,completed,0.0
"/wiki/Lee_San,_Wind_of_the_Palace","Lee San, Wind of the Palace",2007.0,2008.0,,completed,1.0
/wiki/Left-Handed_Wife,Left-Handed Wife,2019.0,2019.0,,completed,0.0
/wiki/Legal_High_(South_Korean_TV_series),Legal High,2019.0,2019.0,,completed,0.0
/wiki/Legend_of_Hyang_Dan,Legend of Hyang Dan,2007.0,2007.0,,completed,0.0
/wiki/Legend_of_the_Patriots,Legend of the Patriots,2010.0,2010.0,,completed,0.0
/wiki/Less_Than_Evil,Less Than Evil,2018.0,2019.0,,completed,1.0
/wiki/Let_Me_Be_Your_Knight,Let Me Be Your Knight,2021.0,2021.0,,completed,0.0
/wiki/Let_Me_Introduce_Her,Let Me Introduce Her,2018.0,2018.0,,completed,0.0
/wiki/Let%27s_Eat_(TV_series),Let's Eat,2013.0,2014.0,,completed,1.0
/wiki/Let%27s_Eat_2,Let's Eat 2,2015.0,2015.0,,completed,0.0
/wiki/Let%27s_Eat_3,Let's Eat 3,2018.0,2018.0,,completed,0.0
/wiki/Level_Up_(South_Korean_TV_series),Level Up,2019.0,2019.0,,completed,0.0
/wiki/Leverage_(South_Korean_TV_series),Leverage,2019.0,2019.0,,completed,0.0
/wiki/Liar_Game_(2014_TV_series),Liar Game,2014.0,2014.0,,completed,0.0
/wiki/Lie_After_Lie,Lie After Lie,2020.0,2020.0,,completed,0.0
/wiki/Lie_to_Me_(2011_TV_series),Lie to Me,2011.0,2011.0,,completed,0.0
/wiki/Lies_Hidden_in_My_Garden,Lies Hidden in My Garden,2023.0,2023.0,,completed,0.0
/wiki/Life_(South_Korean_TV_series),Life,2018.0,2018.0,,completed,0.0
/wiki/Life_Is_Beautiful_(2010_TV_series),Life Is Beautiful,2010.0,2010.0,,completed,0.0
/wiki/Life_on_Mars_(South_Korean_TV_series),Life on Mars,2018.0,2018.0,,completed,0.0
/wiki/Lights_and_Shadows_(TV_series),Lights and Shadows,2011.0,2012.0,,completed,1.0
/wiki/Light_on_Me,Light on Me,2021.0,2021.0,,completed,0.0
/wiki/Likeable_or_Not,Likeable or Not,2007.0,2008.0,,completed,1.0
/wiki/Line_Romance,Line Romance,2014.0,2014.0,,completed,0.0
"/wiki/Link:_Eat,_Love,_Kill","Link: Eat, Love, Kill",2022.0,2022.0,,completed,0.0
/wiki/Listen_to_Love,Listen to Love,2016.0,2016.0,,completed,0.0
/wiki/Listen_to_My_Heart_(TV_series),Listen to My Heart,2011.0,2011.0,,completed,0.0
/wiki/Little_Women_(2022_TV_series),Little Women,2022.0,2022.0,,completed,0.0
/wiki/Live_(South_Korean_TV_series),Live,2018.0,2018.0,,completed,0.0
/wiki/Live_On_(TV_series),Live On,2020.0,2021.0,,completed,1.0
/wiki/Live_Up_to_Your_Name,Live Up to Your Name,2017.0,2017.0,,completed,0.0
/wiki/Liver_or_Die,Liver or Die,2019.0,2019.0,,completed,0.0
/wiki/Living_Among_the_Rich,Living Among the Rich,2011.0,2012.0,,completed,1.0
/wiki/Living_in_Style,Living in Style,2011.0,2012.0,,completed,1.0
/wiki/Lobbyist_(TV_series),Lobbyist,2007.0,2007.0,,completed,0.0
/wiki/Local_Hero_(TV_series),Local Hero,2016.0,2016.0,,completed,0.0
/wiki/Longing_for_You_(TV_series),Longing for You,2023.0,2023.0,,completed,0.0
/wiki/Look_Back_in_Anger_(TV_series),Look Back in Anger,2000.0,2000.0,,completed,0.0
/wiki/Loss_Time_Life,Loss Time Life,2019.0,2019.0,,completed,0.0
/wiki/Lost_(South_Korean_TV_series),Lost,2021.0,2021.0,,completed,0.0
/wiki/Love_%26_Secret,Love & Secret,2014.0,2015.0,,completed,1.0
/wiki/Love_(ft._Marriage_and_Divorce),Love (ft. Marriage and Divorce),2021.0,2022.0,,completed,1.0
/wiki/Love_Again_(TV_series),Love Again,2012.0,2012.0,,completed,0.0
/wiki/Love_Alarm,Love Alarm,2019.0,2021.0,,completed,2.0
/wiki/Love_Alert,Love Alert,2018.0,2018.0,,completed,0.0
/wiki/Love_All_Play_(TV_series),Love All Play,2022.0,2022.0,,completed,0.0
/wiki/Love_and_Obsession_(TV_series),Love and Obsession,2009.0,2010.0,,completed,1.0
/wiki/Love_Can%27t_Wait_(TV_series),Love Can't Wait,2006.0,2006.0,,completed,0.0
/wiki/Love_for_a_Thousand_More,Love for a Thousand More,2016.0,2016.0,,completed,0.0
/wiki/Love_in_3_Colors,Love in 3 Colors,1999.0,1999.0,,completed,0.0
/wiki/Love_in_Contract,Love in Contract,2022.0,2022.0,,completed,0.0
/wiki/Love_in_Her_Bag,Love in Her Bag,2013.0,2013.0,,completed,0.0
/wiki/Love_in_Sadness,Love in Sadness,2019.0,2019.0,,completed,0.0
/wiki/Love_in_the_Moonlight,Love in the Moonlight,2016.0,2016.0,,completed,0.0
/wiki/Love_Is_for_Suckers_(TV_series),Love Is for Suckers,2022.0,2022.0,,completed,0.0
/wiki/Love_Letter_(TV_series),Love Letter,2003.0,2003.0,,completed,0.0
/wiki/Love_Me_When_You_Can,Love Me When You Can,2006.0,2007.0,,completed,1.0
/wiki/Love_on_a_Rooftop_(South_Korean_TV_series),Love on a Rooftop,2015.0,2015.0,,completed,0.0
/wiki/Love_Playlist,Love Playlist,2017.0,2019.0,,completed,2.0
/wiki/Love_Rain,Love Rain,2012.0,2012.0,,completed,0.0
/wiki/Love_Returns_(TV_series),Love Returns,2017.0,2018.0,,completed,1.0
/wiki/Love_Revolution_(web_series),Love Revolution,2020.0,2020.0,,completed,0.0
/wiki/Love_Scene_Number,Love Scene Number,2021.0,2021.0,,completed,0.0
/wiki/Love_Story_in_Harvard,Love Story in Harvard,2004.0,2005.0,,completed,1.0
/wiki/Love_to_Hate_You_(TV_series),Love to Hate You,2023.0,2023.0,,completed,0.0
/wiki/Love_to_the_End,Love to the End,2018.0,2018.0,,completed,0.0
/wiki/Love_Truly,Love Truly,2006.0,2006.0,,completed,0.0
/wiki/Love_Twist,Love Twist,2021.0,2022.0,,completed,1.0
/wiki/Love_with_Flaws,Love with Flaws,2019.0,2020.0,,completed,1.0
/wiki/Loveholic_(TV_series),Loveholic,2005.0,2005.0,,completed,0.0
/wiki/Lovely_Horribly,Lovely Horribly,2018.0,2018.0,,completed,0.0
/wiki/Lovers_(TV_series),Lovers,2006.0,2007.0,,completed,1.0
/wiki/Lovers_in_Bloom,Lovers in Bloom,2017.0,2017.0,,completed,0.0
/wiki/Lovers_in_Paris,Lovers in Paris,2004.0,2004.0,,completed,0.0
/wiki/Lovers_in_Prague,Lovers in Prague,2005.0,2005.0,,completed,0.0
/wiki/Lovers_of_Haeundae,Lovers of Haeundae,2012.0,2012.0,,completed,0.0
/wiki/Lovers_of_Music,Lovers of Music,2014.0,2014.0,,completed,0.0
/wiki/Lovers_of_the_Red_Sky,Lovers of the Red Sky,2021.0,2021.0,,completed,0.0
/wiki/Lovestruck_in_the_City,Lovestruck in the City,2020.0,2021.0,,completed,1.0
/wiki/Loving_You_a_Thousand_Times,Loving You a Thousand Times,2009.0,2010.0,,completed,1.0
/wiki/Lucifer_(South_Korean_TV_series),Lucifer,2007.0,2007.0,,completed,0.0
/wiki/Lucky_Romance,Lucky Romance,2016.0,2016.0,,completed,0.0
/wiki/Ma_Boy_(TV_series),Ma Boy,2012.0,2012.0,,completed,0.0
/wiki/Mackerel_Run,Mackerel Run,2007.0,2007.0,,completed,0.0
/wiki/Mad_Dog_(TV_series),Mad Dog,2017.0,2017.0,,completed,0.0
/wiki/Mad_for_Each_Other,Mad for Each Other,2021.0,2021.0,,completed,0.0
/wiki/Madame_Antoine:_The_Love_Therapist,Madame Antoine: The Love Therapist,2016.0,2016.0,,completed,0.0
/wiki/Magic_Cellphone,Magic Cellphone,2016.0,2016.0,,completed,0.0
/wiki/Magic_Kid_Masuri,Magic Kid Masuri,2002.0,2004.0,,completed,2.0
/wiki/Make_a_Woman_Cry,Make a Woman Cry,2015.0,2015.0,,completed,0.0
/wiki/Make_Your_Wish,Make Your Wish,2014.0,2015.0,,completed,1.0
/wiki/Mama_(South_Korean_TV_series),Mama,2014.0,2014.0,,completed,0.0
/wiki/Man_from_the_Equator,Man from the Equator,2012.0,2012.0,,completed,0.0
/wiki/Man_in_a_Veil,Man in a Veil,2020.0,2021.0,,completed,1.0
/wiki/Man_in_the_Kitchen,Man in the Kitchen,2017.0,2018.0,,completed,1.0
/wiki/Man_to_Man_(TV_series),Man to Man,2017.0,2017.0,,completed,0.0
/wiki/Man_Who_Dies_to_Live,Man Who Dies to Live,2017.0,2017.0,,completed,0.0
/wiki/Manhole_(TV_series),Manhole,2017.0,2017.0,,completed,0.0
/wiki/Manny_(TV_series),Manny,2011.0,2011.0,,completed,0.0
/wiki/Marriage_Contract,Marriage Contract,2016.0,2016.0,,completed,0.0
"/wiki/Marriage,_Not_Dating","Marriage, Not Dating",2014.0,2014.0,,completed,0.0
/wiki/Marry_Him_If_You_Dare,Marry Him If You Dare,2013.0,2013.0,,completed,0.0
/wiki/Marry_Me_Now,Marry Me Now,2018.0,2018.0,,completed,0.0
"/wiki/Marry_Me,_Mary!","Marry Me, Mary!",2010.0,2010.0,,completed,0.0
/wiki/Marrying_a_Millionaire,Marrying a Millionaire,2005.0,2006.0,,completed,1.0
/wiki/Marrying_My_Daughter_Twice,Marrying My Daughter Twice,2016.0,2016.0,,completed,0.0
/wiki/Mask_(2015_TV_series),Mask,2015.0,2015.0,,completed,0.0
/wiki/Mask_Girl,Mask Girl,2023.0,2023.0,,completed,0.0
/wiki/Master_of_Study,Master of Study,2010.0,2010.0,,completed,0.0
/wiki/Master%27s_Sun,Master's Sun,2013.0,2013.0,,completed,0.0
/wiki/Matrimonial_Chaos,Matrimonial Chaos,2018.0,2018.0,,completed,0.0
/wiki/May_I_Help_You%3F,May I Help You?,2022.0,2022.0,,completed,0.0
/wiki/May_It_Please_the_Court,May It Please the Court,2022.0,2022.0,,completed,0.0
/wiki/May_Queen_(TV_series),May Queen,2012.0,2012.0,,completed,0.0
"/wiki/Me_Too,_Flower!","Me Too, Flower!",2011.0,2011.0,,completed,0.0
/wiki/Medical_Top_Team,Medical Top Team,2013.0,2013.0,,completed,0.0
/wiki/Melancholia_(TV_series),Melancholia,2021.0,2021.0,,completed,0.0
/wiki/Melody_of_Love_(TV_series),Melody of Love,2013.0,2014.0,,completed,1.0
/wiki/Meloholic,Meloholic,2017.0,2017.0,,completed,0.0
/wiki/Melting_Me_Softly,Melting Me Softly,2019.0,2019.0,,completed,0.0
/wiki/Memories_of_the_Alhambra,Memories of the Alhambra,2018.0,2019.0,,completed,1.0
/wiki/Memorials_(TV_series),Memorials,2020.0,2020.0,,completed,0.0
/wiki/Memorist,Memorist,2020.0,2020.0,,completed,0.0
/wiki/Memory_(TV_series),Memory,2016.0,2016.0,,completed,0.0
/wiki/Men_Are_Men,Men Are Men,2020.0,2020.0,,completed,0.0
/wiki/Mental_Coach_Jegal,Mental Coach Jegal,2022.0,2022.0,,completed,0.0
/wiki/Merry_Mary,Merry Mary,2007.0,2007.0,,completed,0.0
/wiki/Midas_(TV_series),Midas,2011.0,2011.0,,completed,0.0
/wiki/Military_Prosecutor_Doberman,Military Prosecutor Doberman,2022.0,2022.0,,completed,0.0
/wiki/Mimi_(TV_series),Mimi,2014.0,2014.0,,completed,0.0
/wiki/Mina_(TV_series),Mina,2001.0,2001.0,,completed,0.0
/wiki/Mine_(TV_series),Mine,2021.0,2021.0,,completed,0.0
/wiki/Miraculous_Brothers,Miraculous Brothers,2023.0,2023.0,,completed,0.0
/wiki/Misaeng:_Incomplete_Life,Misaeng: Incomplete Life,2014.0,2014.0,,completed,0.0
/wiki/Miss_Ajumma,Miss Ajumma,2011.0,2011.0,,completed,0.0
/wiki/Miss_Korea_(TV_series),Miss Korea,2013.0,2014.0,,completed,1.0
/wiki/Miss_Lee,Miss Lee,2019.0,2019.0,,completed,0.0
/wiki/Miss_Mamma_Mia,Miss Mamma Mia,2015.0,2015.0,,completed,0.0
/wiki/Miss_Mermaid,Miss Mermaid,2002.0,2003.0,,completed,1.0
/wiki/Miss_Monte-Cristo,Miss Monte-Cristo,2021.0,2021.0,,completed,0.0
/wiki/Miss_Panda_and_Mr._Hedgehog,Miss Panda and Mr. Hedgehog,2012.0,2012.0,,completed,0.0
/wiki/Miss_Ripley,Miss Ripley,2011.0,2011.0,,completed,0.0
/wiki/Missing_9,Missing 9,2017.0,2017.0,,completed,0.0
/wiki/Missing_You_(South_Korean_TV_series),Missing You,2012.0,2013.0,,completed,1.0
/wiki/Missing:_The_Other_Side,Missing: The Other Side,2020.0,2023.0,,completed,3.0
/wiki/Mistress_(TV_series),Mistress,2018.0,2018.0,,completed,0.0
/wiki/Misty_(TV_series),Misty,2018.0,2018.0,,completed,0.0
/wiki/Model_(TV_series),Model,1997.0,1997.0,,completed,0.0
/wiki/Modern_Farmer_(TV_series),Modern Farmer,2014.0,2014.0,,completed,0.0
/wiki/Mom_and_Sister,Mom and Sister,2000.0,2001.0,,completed,1.0
/wiki/Mom_Has_an_Affair,Mom Has an Affair,2020.0,2020.0,,completed,0.0
/wiki/Mom%27s_Dead_Upset,Mom's Dead Upset,2008.0,2008.0,,completed,0.0
/wiki/Money_Flower,Money Flower,2017.0,2018.0,,completed,1.0
/wiki/Money_Game_(TV_series),Money Game,2020.0,2020.0,,completed,0.0
/wiki/Money_Heist:_Korea_%E2%80%93_Joint_Economic_Area,Money Heist: Korea – Joint Economic Area,2022.0,2022.0,,completed,0.0
/wiki/Monstar,Monstar,2013.0,2013.0,,completed,0.0
/wiki/Monster_(South_Korean_TV_series),Monster,2016.0,2016.0,,completed,0.0
/wiki/Monstrous_(TV_series),Monstrous,2022.0,2022.0,,completed,0.0
/wiki/Monthly_Magazine_Home,Monthly Magazine Home,2021.0,2021.0,,completed,0.0
/wiki/Moon_Embracing_the_Sun,Moon Embracing the Sun,2012.0,2012.0,,completed,0.0
/wiki/Moon_Lovers:_Scarlet_Heart_Ryeo,Moon Lovers: Scarlet Heart Ryeo,2016.0,2016.0,,completed,0.0
/wiki/Moonshine_(South_Korean_TV_series),Moonshine,2021.0,2022.0,,completed,1.0
/wiki/Moorim_School:_Saga_of_the_Brave,Moorim School: Saga of the Brave,2016.0,2016.0,,completed,0.0
/wiki/More_Than_a_Maid,More Than a Maid,2015.0,2015.0,,completed,0.0
/wiki/More_Than_Friends_(TV_series),More Than Friends,2020.0,2020.0,,completed,0.0
/wiki/Mother_(South_Korean_TV_series),Mother,2018.0,2018.0,,completed,0.0
/wiki/Mother_of_Mine_(TV_series),Mother of Mine,2019.0,2019.0,,completed,0.0
/wiki/Mother%27s_Garden,Mother's Garden,2014.0,2014.0,,completed,0.0
/wiki/Mouse_(TV_series),Mouse,2021.0,2021.0,,completed,0.0
/wiki/Move_to_Heaven,Move to Heaven,2021.0,2021.0,,completed,0.0
/wiki/Moving_(South_Korean_TV_series),Moving,2023.0,2023.0,,completed,0.0
/wiki/Mr._Back,Mr. Back,2014.0,2014.0,,completed,0.0
/wiki/Mr._Duke,Mr. Duke,2000.0,2000.0,,completed,0.0
/wiki/Mr._Queen,Mr. Queen,2020.0,2021.0,,completed,1.0
/wiki/Mr._Sunshine_(South_Korean_TV_series),Mr. Sunshine,2018.0,2018.0,,completed,0.0
/wiki/Mrs._Cop,Mrs. Cop,2015.0,2016.0,,completed,1.0
/wiki/Mrs._Durian,Mrs. Durian,2023.0,2023.0,,completed,0.0
/wiki/Ms._Hammurabi,Ms. Hammurabi,2018.0,2018.0,,completed,0.0
/wiki/Ms._Kim%27s_Million_Dollar_Quest,Ms. Kim's Million Dollar Quest,2004.0,2004.0,,completed,0.0
"/wiki/Ms._Ma,_Nemesis","Ms. Ma, Nemesis",2018.0,2018.0,,completed,0.0
/wiki/Ms._Perfect,Ms. Perfect,2017.0,2017.0,,completed,0.0
/wiki/Murder_DIEary,Murder DIEary,2023.0,2023.0,,completed,0.0
/wiki/My_19_Year_Old_Sister-in-Law,My 19 Year Old Sister-in-Law,2004.0,2004.0,,completed,0.0
/wiki/My_Absolute_Boyfriend,My Absolute Boyfriend,2019.0,2019.0,,completed,0.0
/wiki/My_Beautiful_Bride,My Beautiful Bride,2015.0,2015.0,,completed,0.0
/wiki/My_Beloved_Sister,My Beloved Sister,2006.0,2007.0,,completed,1.0
/wiki/My_Bittersweet_Life,My Bittersweet Life,2011.0,2011.0,,completed,0.0
/wiki/My_Catman,My Catman,2017.0,2017.0,,completed,0.0
"/wiki/My_Contracted_Husband,_Mr._Oh","My Contracted Husband, Mr. Oh",2018.0,2018.0,,completed,0.0
/wiki/My_Country:_The_New_Age,My Country: The New Age,2019.0,2019.0,,completed,0.0
/wiki/My_Cute_Guys,My Cute Guys,2013.0,2013.0,,completed,0.0
/wiki/My_Dangerous_Wife,My Dangerous Wife,2020.0,2020.0,,completed,0.0
/wiki/My_Daughter_the_Flower,My Daughter the Flower,2011.0,2012.0,,completed,1.0
"/wiki/My_Daughter,_Geum_Sa-wol","My Daughter, Geum Sa-wol",2015.0,2016.0,,completed,1.0
/wiki/My_Dear_Cat,My Dear Cat,2014.0,2014.0,,completed,0.0
/wiki/My_Dearest,My Dearest,2023.0,2023.0,,completed,0.0
/wiki/My_Fair_Lady_(2003_TV_series),My Fair Lady,2003.0,2003.0,,completed,0.0
/wiki/My_Fair_Lady_(2009_TV_series),My Fair Lady,2009.0,2009.0,,completed,0.0
/wiki/My_Fair_Lady_(2016_TV_series),My Fair Lady,2016.0,2017.0,,completed,1.0
/wiki/My_Fantastic_Funeral,My Fantastic Funeral,2015.0,2015.0,,completed,0.0
/wiki/My_Father_Is_Strange,My Father Is Strange,2017.0,2017.0,,completed,0.0
/wiki/My_Fellow_Citizens!,My Fellow Citizens!,2019.0,2019.0,,completed,0.0
/wiki/My_First_First_Love,My First First Love,2019.0,2019.0,,completed,0.0
/wiki/My_First_Love_(TV_series),My First Love,2018.0,2018.0,,completed,0.0
/wiki/My_First_Time_(TV_series),My First Time,2015.0,2015.0,,completed,0.0
/wiki/My_Girl_(2005_TV_series),My Girl,2005.0,2006.0,,completed,1.0
/wiki/My_Girlfriend_Is_a_Gumiho,My Girlfriend Is a Gumiho,2010.0,2010.0,,completed,0.0
/wiki/My_Golden_Life,My Golden Life,2017.0,2018.0,,completed,1.0
/wiki/My_Healing_Love,My Healing Love,2018.0,2019.0,,completed,1.0
/wiki/My_Heart_Twinkle_Twinkle,My Heart Twinkle Twinkle,2015.0,2015.0,,completed,0.0
/wiki/My_Holo_Love,My Holo Love,2020.0,2020.0,,completed,0.0
/wiki/My_Horrible_Boss,My Horrible Boss,2016.0,2016.0,,completed,0.0
/wiki/My_Husband_Got_a_Family,My Husband Got a Family,2012.0,2012.0,,completed,0.0
/wiki/My_Husband%27s_Woman,My Husband's Woman,2007.0,2007.0,,completed,0.0
/wiki/My_Kids_Give_Me_a_Headache,My Kids Give Me a Headache,2012.0,2013.0,,completed,1.0
"/wiki/My_Lawyer,_Mr._Jo","My Lawyer, Mr. Jo",2016.0,2016.0,,completed,0.0
"/wiki/My_Lawyer,_Mr._Jo_2:_Crime_and_Punishment","My Lawyer, Mr. Jo 2: Crime and Punishment",2019.0,2019.0,,completed,0.0
/wiki/My_Liberation_Notes,My Liberation Notes,2022.0,2022.0,,completed,0.0
/wiki/My_Little_Baby,My Little Baby,2016.0,2016.0,,completed,0.0
/wiki/My_Love_By_My_Side,My Love By My Side,2011.0,2011.0,,completed,0.0
/wiki/My_Love_from_the_Star,My Love from the Star,2013.0,2014.0,,completed,1.0
/wiki/My_Love_Patzzi,My Love Patzzi,2002.0,2002.0,,completed,0.0
/wiki/My_Love_Toram,My Love Toram,2005.0,2005.0,,completed,0.0
/wiki/My_Lovely_Girl,My Lovely Girl,2014.0,2014.0,,completed,0.0
/wiki/My_Lovely_Liar,My Lovely Liar,2023.0,2023.0,,completed,0.0
/wiki/My_Lovely_Sam_Soon,My Lovely Sam Soon,2005.0,2005.0,,completed,0.0
"/wiki/My_Lover,_Madame_Butterfly","My Lover, Madame Butterfly",2012.0,2013.0,,completed,1.0
/wiki/My_Mister,My Mister,2018.0,2018.0,,completed,0.0
/wiki/My_Mother_Is_a_Daughter-in-law,My Mother Is a Daughter-in-law,2015.0,2015.0,,completed,0.0
/wiki/My_Name_(TV_series),My Name,2021.0,2021.0,,completed,0.0
/wiki/My_Only_Love_Song,My Only Love Song,2017.0,2017.0,,completed,0.0
/wiki/My_Only_One_(TV_series),My Only One,2018.0,2019.0,,completed,1.0
/wiki/My_Perfect_Stranger,My Perfect Stranger,2023.0,2023.0,,completed,0.0
